time,value
13.018,8388607
13.02,8388607
13.022,8388607
13.024000000000001,8388607
13.026,8388607
13.028,8388607
13.030000000000001,8388607
13.032,8388607
13.034,8388607
13.036,8388607
13.038,8388607
13.040000000000001,8388607
13.042,8388607
13.044,8388607
13.046000000000001,8388607
13.048,8388607
13.05,8388607
13.052,8388607
13.054,8388607
13.056000000000001,8388607
13.058,8388607
13.06,8388607
13.062,8388607
13.064,8388607
13.066,8388607
13.068,8388607
13.07,8388607
13.072000000000001,8388607
13.074,8388607
13.076,8388607
13.078,8388607
13.08,8388607
13.082,8388607
13.084,8388607
13.086,8388607
13.088000000000001,8388607
13.09,8388607
13.092,8388607
13.094,8388607
13.096,8388607
13.098,8388607
13.1,8388607
13.102,8388607
13.104000000000001,8388607
13.106,8388607
13.108,8388607
13.11,8388607
13.112,8388607
13.114,8388607
13.116,8388607
13.118,8388607
13.120000000000001,8388607
13.122,8388607
13.124,8388607
13.126,8388607
13.128,8388607
13.13,8388607
13.132,8388607
13.134,8388607
13.136000000000001,8388607
13.138,8388607
13.14,8388607
13.142,8388607
13.144,8388607
13.146,8388607
13.148,8388607
13.15,8388607
13.152000000000001,8388607
13.154,8388607
13.156,8388607
13.158,8388607
13.16,8388607
13.162,8388607
13.164,8388607
13.166,8388607
13.168000000000001,8388607
13.17,8388607
13.172,8388607
13.174,8388607
13.176,8388607
13.178,8388607
13.18,8388607
13.182,8388607
13.184000000000001,8388607
13.186,8388607
13.188,8388607
13.19,8388607
13.192,8388607
13.194,8388607
13.196,8388607
13.198,8388607
13.200000000000001,8388607
13.202,8388607
13.204,8388607
13.206,8388607
13.208,8388607
13.21,8388607
13.212,8388607
13.214,8388607
13.216000000000001,8388607
13.218,8388607
13.22,8388607
13.222,8388607
13.224,8388607
13.226,8388607
13.228,8388607
13.23,8388607
13.232000000000001,8388607
13.234,8388607
13.236,8388607
13.238,8388607
13.24,8388607
13.242,8388607
13.244,8388607
13.246,8388607
13.248000000000001,8388607
13.25,8388607
13.252,8388607
13.254,8388607
13.256,8388607
13.258000000000001,8388607
13.26,8388607
13.262,8388607
13.264000000000001,8388607
13.266,8388607
13.268,8388607
13.27,8388607
13.272,8388607
13.274000000000001,8388607
13.276,8388607
13.278,8388607
13.280000000000001,8388607
13.282,8388607
13.284,8388607
13.286,8388607
13.288,8388607
13.290000000000001,8388607
13.292,8388607
13.294,8388607
13.296000000000001,8388607
13.298,8388607
13.3,8388607
13.302,8388607
13.304,8388607
13.306000000000001,8388607
13.308,8388607
13.31,8388607
13.312000000000001,8388607
13.314,8388607
13.316,8388607
13.318,8388607
13.32,8388607
13.322000000000001,8388607
13.324,8388607
13.326,8388607
13.328,8388607
13.33,8388607
13.332,8388607
13.334,8388607
13.336,8388607
13.338000000000001,8388607
13.34,8388607
13.342,8388607
13.344,8388607
13.346,8388607
13.348,8388607
13.35,8388607
13.352,8388607
13.354000000000001,8388607
13.356,8388607
13.358,8388607
13.36,8388607
13.362,8388607
13.364,8388607
13.366,8388607
13.368,8388607
13.370000000000001,8388607
13.372,8388607
13.374,8388607
13.376,8388607
13.378,8388607
13.38,8388607
13.382,8388607
13.384,8388607
13.386000000000001,8388607
13.388,8388607
13.39,8388607
13.392,8388607
13.394,8388607
13.396,8388607
13.398,8388607
13.4,8388607
13.402000000000001,8388607
13.404,8388607
13.406,8388607
13.408,8388607
13.41,8388607
13.412,8388607
13.414,8388607
13.416,8388607
13.418000000000001,8388607
13.42,8388607
13.422,8388607
13.424,8388607
13.426,8388607
13.428,8388607
13.43,8388607
13.432,8388607
13.434000000000001,8388607
13.436,8388607
13.438,8388607
13.44,8388607
13.442,8388607
13.444,8388607
13.446,8388607
13.448,8388607
13.450000000000001,8388607
13.452,8388607
13.454,8388607
13.456,8388607
13.458,8388607
13.46,8388607
13.462,8388607
13.464,8388607
13.466000000000001,8388607
13.468,8388607
13.47,8388607
13.472,8388607
13.474,8388607
13.476,8388607
13.478,8388607
13.48,8388607
13.482000000000001,8388607
13.484,8388607
13.486,8388607
13.488,8388607
13.49,8388607
13.492,8388607
13.494,8388607
13.496,8388607
13.498000000000001,8388607
13.5,8388607
13.502,8388607
13.504,8388607
13.506,8388607
13.508000000000001,8388607
13.51,8388607
13.512,8388607
13.514000000000001,8388607
13.516,8388607
13.518,8388607
13.52,8388607
13.522,8388607
13.524000000000001,8388607
13.526,8388607
13.528,8388607
13.530000000000001,8388607
13.532,8388607
13.534,8388607
13.536,8388607
13.538,8388607
13.540000000000001,8388607
13.542,8388607
13.544,8388607
13.546000000000001,8388607
13.548,8388607
13.55,8388607
13.552,8388607
13.554,8388607
13.556000000000001,8388607
13.558,8388607
13.56,8388607
13.562000000000001,8388607
13.564,8388607
13.566,8388607
13.568,8388607
13.57,8388607
13.572000000000001,8388607
13.574,8388607
13.576,8388607
13.578,8388607
13.58,8388607
13.582,8388607
13.584,8388607
13.586,8388607
13.588000000000001,8388607
13.59,8388607
13.592,8388607
13.594,8388607
13.596,8388607
13.598,8388607
13.6,8388607
13.602,8388607
13.604000000000001,8388607
13.606,8388607
13.608,8388607
13.61,8388607
13.612,8388607
13.614,8388607
13.616,8388607
13.618,8388607
13.620000000000001,8388607
13.622,8388607
13.624,8388607
13.626,8388607
13.628,8388607
13.63,8388607
13.632,8388607
13.634,8388607
13.636000000000001,8388607
13.638,8388607
13.64,8388607
13.642,8388607
13.644,8388607
13.646,8388607
13.648,8388607
13.65,8388607
13.652000000000001,8388607
13.654,8388607
13.656,8388607
13.658,8388607
13.66,8388607
13.662,8388607
13.664,8388607
13.666,8388607
13.668000000000001,8388607
13.67,8388607
13.672,8388607
13.674,8388607
13.676,8388607
13.678,8388607
13.68,8388607
13.682,8388607
13.684000000000001,8388607
13.686,8388607
13.688,8388607
13.69,8388607
13.692,8388607
13.694,8388607
13.696,8388607
13.698,8388607
13.700000000000001,8388607
13.702,8388607
13.704,8388607
13.706,8388607
13.708,8388607
13.71,8388607
13.712,8388607
13.714,8388607
13.716000000000001,8388607
13.718,8388607
13.72,8388607
13.722,8388607
13.724,8388607
13.726,8388607
13.728,8388607
13.73,8388607
13.732000000000001,8388607
13.734,8388607
13.736,8388607
13.738,8388607
13.74,8388607
13.742,8388607
13.744,8388607
13.746,8388607
13.748000000000001,8388607
13.75,8388607
13.752,8388607
13.754,8388607
13.756,8388607
13.758000000000001,8388607
13.76,8388607
13.762,8388607
13.764000000000001,8388607
13.766,8388607
13.768,8388607
13.77,8388607
13.772,8388607
13.774000000000001,8388607
13.776,8388607
13.778,8388607
13.780000000000001,8388607
13.782,8388607
13.784,8388607
13.786,8388607
13.788,8388607
13.790000000000001,8388607
13.792,8388607
13.794,8388607
13.796000000000001,8388607
13.798,8388607
13.8,8388607
13.802,8388607
13.804,8388607
13.806000000000001,8388607
13.808,8388607
13.81,8388607
13.812000000000001,8388607
13.814,8388607
13.816,8388607
13.818,8388607
13.82,8388607
13.822000000000001,8388607
13.824,8388607
13.826,8388607
13.828,8388607
13.83,8388607
13.832,8388607
13.834,8388607
13.836,8388607
13.838000000000001,8388607
13.84,8388607
13.842,8388607
13.844,8388607
13.846,8388607
13.848,8388607
13.85,8388607
13.852,8388607
13.854000000000001,8388607
13.856,8388607
13.858,8388607
13.86,8388607
13.862,8388607
13.864,8388607
13.866,8388607
13.868,8388607
13.870000000000001,8388607
13.872,8388607
13.874,8388607
13.876,8388607
13.878,8388607
13.88,8388607
13.882,8388607
13.884,8388607
13.886000000000001,8388607
13.888,8388607
13.89,8388607
13.892,8388607
13.894,8388607
13.896,8388607
13.898,8388607
13.9,8388607
13.902000000000001,8388607
13.904,8388607
13.906,8388607
13.908,8388607
13.91,8388607
13.912,8388607
13.914,8388607
13.916,8388607
13.918000000000001,8388607
13.92,8388607
13.922,8388607
13.924,8388607
13.926,8388607
13.928,8388607
13.93,8388607
13.932,8388607
13.934000000000001,8388607
13.936,8388607
13.938,8388607
13.94,8388607
13.942,8388607
13.944,8388607
13.946,8388607
13.948,8388607
13.950000000000001,8388607
13.952,8388607
13.954,8388607
13.956,8388607
13.958,8388607
13.96,8388607
13.962,8388607
13.964,8388607
13.966000000000001,8388607
13.968,8388607
13.97,8388607
13.972,8388607
13.974,8388607
13.976,8388607
13.978,8388607
13.98,8388607
13.982000000000001,8388607
13.984,8388607
13.986,8388607
13.988,8388607
13.99,8388607
13.992,8388607
13.994,8388607
13.996,8388607
13.998000000000001,8388607
14.0,8388607
14.002,8388607
14.004,8388607
14.006,8388607
14.008000000000001,8388607
14.01,8388607
14.012,8388607
14.014000000000001,8388607
14.016,8388607
14.018,8388607
14.02,8388607
14.022,8388607
14.024000000000001,8388607
14.026,8388607
14.028,8388607
14.030000000000001,8388607
14.032,8388607
14.034,8388607
14.036,8388607
14.038,8388607
14.040000000000001,8388607
14.042,8388607
14.044,8388607
14.046000000000001,8388607
14.048,8388607
14.05,8388607
14.052,8388607
14.054,8388607
14.056000000000001,8388607
14.058,8388607
14.06,8388607
14.062000000000001,8388607
14.064,8388607
14.066,8388607
14.068,8388607
14.07,8388607
14.072000000000001,8388607
14.074,8388607
14.076,8388607
14.078000000000001,8388607
14.08,8388607
14.082,8388607
14.084,8388607
14.086,8388607
14.088000000000001,8388607
14.09,8388607
14.092,8388607
14.094,8388607
14.096,8388607
14.098,8388607
14.1,8388607
14.102,8388607
14.104000000000001,8388607
14.106,8388607
14.108,8388607
14.11,8388607
14.112,8388607
14.114,8388607
14.116,8388607
14.118,8388607
14.120000000000001,8388607
14.122,8388607
14.124,8388607
14.126,8388607
14.128,8388607
14.13,8388607
14.132,8388607
14.134,8388607
14.136000000000001,8388607
14.138,8388607
14.14,8388607
14.142,8388607
14.144,8388607
14.146,8388607
14.148,8388607
14.15,8388607
14.152000000000001,8388607
14.154,8388607
14.156,8388607
14.158,8388607
14.16,8388607
14.162,8388607
14.164,5334946
14.166,1979152
14.168000000000001,1248991
14.17,3500061
14.172,7007941
14.174,8388607
14.176,8388607
14.178,8388607
14.18,7724340
14.182,3089838
14.184000000000001,-2461717
14.186,-5937435
14.188,-6614963
14.19,-4413516
14.192,-173568
14.194,4559026
14.196,7065039
14.198,6226719
14.200000000000001,1720268
14.202,-3948859
14.204,-6941444
14.206,-7180091
14.208,-7179979
14.21,-7159277
14.212,-6233867
14.214,-2628316
14.216000000000001,-59188
14.218,-814592
14.22,-4834564
14.222,-7086918
14.224,-7238404
14.226,-7250577
14.228,-7248315
14.23,-7233364
14.232000000000001,-7213111
14.234,-7151244
14.236,-6616984
14.238,-6704769
14.24,-7220461
14.242,-7271506
14.244,-7297856
14.246,-7311086
14.248000000000001,-7310090
14.25,-7296162
14.252,-7276658
14.254,-7258673
14.256,-7254988
14.258000000000001,-7268384
14.26,-7298159
14.262,-7331103
14.264000000000001,-7358627
14.266,-7373078
14.268,-7373266
14.27,-7360114
14.272,-7341488
14.274000000000001,-7324675
14.276,-7322046
14.278,-7336086
14.280000000000001,-7366548
14.282,-7400571
14.284,-7429042
14.286,-7444521
14.288,-7445183
14.290000000000001,-7431637
14.292,-7412137
14.294,-7393591
14.296000000000001,-7388881
14.298,-7400832
14.3,-7429259
14.302,-7461339
14.304,-7488222
14.306000000000001,-7501793
14.308,-7499852
14.31,-7483409
14.312000000000001,-7461154
14.314,-7439832
14.316,-7432676
14.318,-7442644
14.32,-7469750
14.322000000000001,-7500861
14.324,-7511193
14.326,-7435797
14.328000000000001,-7326527
14.33,-7274623
14.332,-7250277
14.334,-7229134
14.336,-7221896
14.338000000000001,-7231765
14.34,-7259051
14.342,-7282269
14.344,-7201437
14.346,-6996731
14.348,-6825210
14.35,-6756271
14.352,-6729374
14.354000000000001,-6707999
14.356,-6701342
14.358,-6712272
14.36,-6740559
14.362,-6759409
14.364,-6648907
14.366,-6411689
14.368,-6221002
14.370000000000001,-6146886
14.372,-6121461
14.374,-6101944
14.376,-6096427
14.378,-6107590
14.38,-6134833
14.382,-6149426
